"Activity ID","Name","Start","Finish","Duration","Trade/Area","Predicted Location","Predicted Trade Name"
"CN-F-Z01.MYD.S24.BPS.1726","Trench from PMH-N1 to EXC-XFRM-BPS in Zone 1 MYD","2025-11-11","2025-11-11","8","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 4","Zone 1 Conveyance","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S24.SSS-A.1747","Pull & Test MV Feeder from PMH-N1 to EXC-XFMR-BPS","2025-11-11","2025-11-12","8","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 1","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z01.DCH.S36.TEQP.003","Place,Anchor,Fit-Out & Ground IDF 1.6 in Zone 1 DCH North","2025-11-11","2025-11-13","16","UNO3A > 05 > 09 > 1 > 3","Zone 1 Conveyance",""
"CN-F-Z01.DCH.S18.TB.147","Pull from EY05-SWGR-USS-25 to TAPBOX-37BOT","2025-11-11","2025-11-12","8","UNO3A > 05 > 07 > 01 > 2 > 9 > 1 > 2","EYD1 USS Yard",""
"CN-F-Z01.DCH.S18.TB.151","Pull from EY05-SWGR-USS-25 to TAPBOX-38TOP","2025-11-11","2025-11-12","8","UNO3A > 05 > 07 > 01 > 2 > 9 > 1 > 2","EYD1 USS Yard",""
"CN-F-Z01.EYD.S14.PRN.006","Pull & Port PRN Fiber from EY05-GPS to EY05-GEN-6","2025-11-11","2025-11-12","8","UNO3A > 05 > 07 > 01 > 2 > FTIS14 Zone 1 > 18 > 4","Zone 1 Conveyance","Generator Placement"
"959548821","DCH1-Overhead Fire Suppression-Trip Test","2025-11-11","2025-11-13","16","UNO3A > 05 > 06 > 2","DCH1",""
"245497987","DCH2-North Wall-Install Permanent Frames/Doors","2025-11-11","2025-11-13","16","UNO3A > 05 > 06 > 3 > 1 > 8","DCH2","Structural Steel"
"281580993","DCH1-Overhead Fire Suppression-Hydrostatic Test","2025-11-11","2025-11-11","16","UNO3A > 05 > 06 > 2","DCH1",""
"CON-BB-5285","EYD2-S14 Gen Trays Group 2","2025-11-11","2025-11-13","16","UNO3A > 05 > 07 > 02 > 1 > 2","EYD2 Gen Yard","Generator Placement"
"998306323","MCP-1-Install Basin Heater Conduit","2025-11-11","2025-11-17","32","UNO3A > 05 > 08 > 1 > 2","MYD1 MCP","Electrical Yard Equipment Conduit"
"998306533","MCP-1-Pull 610 Motor Heater Circuits","2025-11-11","2025-11-13","16","UNO3A > 05 > 08 > 1 > 2","MYD1 MCP",""
"998307093","MCP-2-Set Basin Heater & Heat Trace Skid","2025-11-11","2025-11-13","16","UNO3A > 05 > 08 > 1 > 3","MYD1 MCP",""
"998307653","MCP-4-Connect Int. Makeup Water to PCS Makeup Water Piping","2025-11-11","2025-11-19","48","UNO3A > 05 > 08 > 1 > 4","MYD1 MCP","MWT Installation"
"998307773","MCP-4-Install Cooling Tower Drainage Piping","2025-11-11","2025-11-21","64","UNO3A > 05 > 08 > 1 > 4","MYD1 MCP",""
"998307943","MCP-4-CDW Piping Head Test","2025-11-11","2025-11-18","40","UNO3A > 05 > 08 > 1 > 4","MYD1 MCP",""
"CX-2120","EYD1 SSS-A BMS/PMS Secondary Points Verification","2025-11-11","2025-11-14","24","UNO3A > 06 > 01 > 2 > 1 > 1 > 1","EYD1 Gen Yard",""
"CN-F-Z01.DCH.S18.TB.2651","Terminate at EY05-SWGR-USS-14","2025-11-11","2025-11-13","16","UNO3A > 05 > 07 > 01 > 2 > 9 > 1 > 2","EYD1 USS Yard",""
"CX-10602","MYD1-RMU1 L2 Yellow Tag","2025-11-12","2025-11-12","0","UNO3A > 06 > 01 > 4 > 5 > 2 > 6","MYD1 MCP",""
"CX-10603","MYD1-RMU2 L2 Yellow Tag","2025-11-12","2025-11-12","0","UNO3A > 06 > 01 > 4 > 5 > 2 > 6","MYD1 MCP",""
"CX-10604","MYD1-RMU4 L2 Yellow Tag","2025-11-12","2025-11-12","0","UNO3A > 06 > 01 > 4 > 5 > 2 > 6","MYD1 MCP",""
"CX-10605","MYD1-RMU6 L2 Yellow Tag","2025-11-12","2025-11-12","0","UNO3A > 06 > 01 > 4 > 5 > 2 > 6","MYD1 MCP",""
"CX-10234","EYD1-SSS-A Module L2 Yellow Tag","2025-11-12","2025-11-19","40","UNO3A > 06 > 01 > 4 > 6 > 3 > 2","EYD1 Gen Yard",""
"019014663","DCH2-Fire Riser 1-571-In-Wall/Above Ceiling Rough-In & Inspections","2025-11-12","2025-11-19","40","UNO3A > 05 > 06 > 3 > 3 > 2","DCH2",""
"CN-F-Z01.DCH.S18.TB.2060","Pull from EY05-SWGR-USS-26 to TAPBOX-37TOP","2025-11-12","2025-11-13","8","UNO3A > 05 > 07 > 01 > 2 > 9 > 1 > 2","EYD1 USS Yard",""
"CN-F-Z01.DCH.S18.TB.2061","Pull from EY05-SWGR-USS-26 to TAPBOX-37BOT","2025-11-12","2025-11-13","8","UNO3A > 05 > 07 > 01 > 2 > 9 > 1 > 2","EYD1 USS Yard",""
"CN-F-Z01.MYD.S24.MCP1.1756","MYD1-Pull,Term,Test & Torque Feeder from MCP-01-BDC to MCP-01-Basin HT Panel B","2025-11-12","2025-11-17","24","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 3","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S24.MCP2.1759","MYD1-Pull,Term,Test & Torque Feeder from MCP-02-BDC to MCP-02-Basin HT Panel B","2025-11-12","2025-11-17","24","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 3","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S24.MCP4.1762","MYD1-Pull,Term,Test & Torque Feeder from MCP-04-BDC to MCP-04-Basin HT Panel B","2025-11-12","2025-11-17","24","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 3","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S24.MCP6.1765","MYD1-Pull,Term,Test & Torque Feeder from MCP-06-BDC to MCP-06-Basin HT Panel B","2025-11-12","2025-11-17","24","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 3","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S24.SSS-A.1788","Term & Torque MV Feeder from PMH-N1 to EXC-XMFR-BPS at EXC-XMFR-BPS","2025-11-12","2025-11-14","16","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 2","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S24.SSS-A.1798","Term & Torque MV Feeder from PMH-N1 to EXC-XMFR-BPS at PMH-N1","2025-11-12","2025-11-17","24","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 2","MYD1 MCP","Mechanical Yard Equipment Placement"
"CX-F-Z01.MYD.S21.L2.1809","L2 QC Electrical Install-MY05-SWGR-RMU-PDC-CUB-1","2025-11-12","2025-11-14","16","UNO3A > 05 > 08 > 1 > 9 > 2 > 2","MYD1 MCP","Mechanical Yard Equipment Placement"
"CX-F-Z01.MYD.S21.L2.1810","L2 QC Electrical Install-MY05-XFMR-PDC-CUB-1","2025-11-12","2025-11-14","16","UNO3A > 05 > 08 > 1 > 9 > 2 > 2","MYD1 MCP","Mechanical Yard Equipment Placement"
"CX-F-Z01.MYD.S21.L2.1814","L2 QC Electrical Install-MY05-SWGR-RMU-PDC-CUB-2","2025-11-12","2025-11-14","16","UNO3A > 05 > 08 > 1 > 9 > 2 > 2","MYD1 MCP","Mechanical Yard Equipment Placement"
"CX-F-Z01.MYD.S21.L2.1815","L2 QC Electrical Install-MY05-XFMR-PDC-CUB-2","2025-11-12","2025-11-14","16","UNO3A > 05 > 08 > 1 > 9 > 2 > 2","MYD1 MCP","Mechanical Yard Equipment Placement"
"CX-F-Z01.MYD.S21.L2.1819","L2 QC Electrical Install-MY05-SWGR-RMU-USS-CUB-4","2025-11-12","2025-11-14","16","UNO3A > 05 > 08 > 1 > 9 > 2 > 2","EYD1 USS Yard","Mechanical Yard Equipment Placement"
"CX-F-Z01.MYD.S21.L2.1824","L2 QC Electrical Install-MY05-SWGR-RMU-USS-CUB-6","2025-11-12","2025-11-14","16","UNO3A > 05 > 08 > 1 > 9 > 2 > 2","EYD1 USS Yard","Mechanical Yard Equipment Placement"
"CN-F-Z02.EYD.S36.TEQP.005","Place,Anchor,Fit-Out & Ground SFE-EYD-14","2025-11-12","2025-11-14","16","UNO3A > 05 > 09 > 2 > 2","EYD1 USS Yard","Electrical Yard Equipment Placement"
"CN-F-Z01.EYD.S36.ISPF.002","Pull-Term & Test Fiber from SE to SFE-EYD-02","2025-11-12","2025-11-17","24","UNO3A > 05 > 09 > 1 > 2","EYD1 USS Yard","Electrical Yard Equipment Placement"
"CN-F-Z01.EYD.S36.ISPF.003","Pull,Term & Test Fiber from SE to SFE-EYD-03","2025-11-12","2025-11-17","24","UNO3A > 05 > 09 > 1 > 2","EYD1 USS Yard","Electrical Yard Equipment Placement"
"CN-F-Z01.MYD.S36.ISPF.004","Pull,Term & Test Short Route Backbone Fiber from SSNR to NUN 1.21","2025-11-12","2025-11-17","24","UNO3A > 05 > 09 > 1 > 1","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z01.EYD.S36.ISPF.015","Pull,Term & Test Long Route Backbone Fiber from SSNR to NUN 1.30","2025-11-12","2025-11-18","32","UNO3A > 05 > 09 > 1 > 2","EYD1 USS Yard","Electrical Yard Equipment Placement"
"CN-F-Z01.MYD.S36.LVCR.003","Pull,Term,& Test Telecom CAT-6 for NUN 1.19","2025-11-12","2025-11-21","56","UNO3A > 05 > 09 > 1 > 1","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z01.EYD.S36.LVCR.008","Pull,Term,& Test Security CAT-6 for SFE-EYD-02","2025-11-12","2025-11-26","80","UNO3A > 05 > 09 > 1 > 2","EYD1 USS Yard","Electrical Yard Equipment Placement"
"CN-F-Z01.EYD.S14.PRN.007","Pull & Port PRN Fiber from EY05-GPS to EY05-GEN-7","2025-11-12","2025-11-13","8","UNO3A > 05 > 07 > 01 > 2 > FTIS14 Zone 1 > 18 > 4","Zone 1 Conveyance","Generator Placement"
"CN-F-Z02.EYD.S36.CP.028","Mount Camera handhole,Power handhole,SFE to Pole CP-EYD-05","2025-11-12","2025-11-17","24","UNO3A > 05 > 09 > 2 > 2","EYD2 USS Yard","Electrical Yard Equipment Placement"
"CN-F-Z01.MYD.S36.CP.043","Prep,Set MYD Security Camera Pole CP-MYD-04","2025-11-12","2025-11-17","24","UNO3A > 05 > 09 > 1 > 1","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S36.CP.044","Mount Camera handhole,Power handhole,SFE to Pole CP-MYD-01","2025-11-12","2025-11-17","24","UNO3A > 05 > 09 > 1 > 1","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z02.MYD.S36.CP.045","Mount Camera handhole,Power handhole,SFE to Pole CP-MYD-02","2025-11-12","2025-11-17","24","UNO3A > 05 > 09 > 2 > 1","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z02.MYD.S36.CP.046","Mount Camera handhole,Power handhole,SFE to Pole CP-MYD-03","2025-11-12","2025-11-17","24","UNO3A > 05 > 09 > 2 > 1","MYD1 MCP","Mechanical Yard Equipment Placement"
"998308053","MCP-4-Install Heat Trace @ S25 PCW","2025-11-12","2025-11-14","16","UNO3A > 05 > 08 > 1 > 4","MYD1 MCP",""
"998308073","MCP-4-MCP READY FOR FLUSH","2025-11-12","2025-11-12","0","UNO3A > 05 > 08 > 1 > 4","MYD1 MCP",""
"998308473","MCP-6-Connect Platform CDW Piping to Roof CDW Piping","2025-11-12","2025-11-14","16","UNO3A > 05 > 08 > 1 > 5","MYD1 MCP","Concrete Formwork"
"CN-F-Z01.DCH.S39.MDA-1.0001","Install VESDA Panel for Inside Hot Aisle Loop MDA HA S-1 in Room 1-500-Zone 1 DCH","2025-11-13","2025-11-17","16","UNO3A > 05 > 06 > 2 > 1 > 11","Zone 1 Conveyance",""
"CN-F-Z01.DCH.S39.HA-02.0001","Install VESDA Panel for Inside Hot Aisle Loop SVH HA S-2 in Room 1-500-Zone 1 DCH","2025-11-13","2025-11-17","16","UNO3A > 05 > 06 > 2 > 1 > 11","Zone 1 Conveyance",""
"CN-F-Z01.DCH.S39.HA-02.0002","Install VESDA Panel for Inside Hot Aisle Loop SVH HA N-2 in Room 1-500-Zone 1 DCH","2025-11-13","2025-11-17","16","UNO3A > 05 > 06 > 2 > 1 > 11","Zone 1 Conveyance",""
"CN-F-Z01.MYD.S24.MUP-1.1752","Pull,Term,Test & Torque Feeder from MUP-1 ATS to BDC-CTB-1","2025-11-13","2025-11-19","32","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 3","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z02.EYD.S14.EYD.0005","Install Cable Tray from Z2 EY-06-GEN 8-12 to GPS-2","2025-11-13","2025-11-19","32","UNO3A > 05 > 07 > 02 > 2 > FTIS14 Zone 2 > 6 > 3","Zone 2 Conveyance","Electrical Yard Equipment Conduit"
"CN-F-Z01.DCH.S36.TEQP.004","Place,Anchor,Fit-Out & Ground IDF 1.7 in Zone 1 DCH North","2025-11-13","2025-11-17","16","UNO3A > 05 > 09 > 1 > 3","Zone 1 Conveyance",""
"CN-F-Z01.EYD.S36..013","Pull,Term,& Test Access Control Homeruns for NUN 1.30","2025-11-13","2025-11-19","32","UNO3A > 05 > 09 > 1 > 2","EYD1 USS Yard","Electrical Yard Equipment Placement"
"CN-F-Z01.EYD.S14.PRN.008","Pull & Port PRN Fiber from EY05-GPS to EY05-GEN-8","2025-11-13","2025-11-14","8","UNO3A > 05 > 07 > 01 > 2 > FTIS14 Zone 1 > 18 > 4","Zone 1 Conveyance","Generator Placement"
"808434152","DCH2-South Wall-Install Permanent Frames/Doors","2025-11-13","2025-11-17","16","UNO3A > 05 > 06 > 3 > 1 > 9","DCH2","Structural Steel"
"CON-BB-5295","EYD2-S14 Gen Trays Group 3","2025-11-13","2025-11-17","16","UNO3A > 05 > 07 > 02 > 1 > 2","EYD2 Gen Yard","Generator Placement"
"998306963","MCP-2-Install Basin Heater Conduit","2025-11-13","2025-11-19","32","UNO3A > 05 > 08 > 1 > 3","MYD1 MCP","Electrical Yard Equipment Conduit"
"998307033","MCP-2-Pull 610 Motor Feeders","2025-11-13","2025-11-17","16","UNO3A > 05 > 08 > 1 > 3","MYD1 MCP",""
"998307783","MCP-4-Install 610 Motor Heater Conduit","2025-11-13","2025-11-19","32","UNO3A > 05 > 08 > 1 > 4","MYD1 MCP","Electrical Yard Equipment Conduit"
"CN-F-Z01.DCH.S18.TB.2261","Terminate at EY05-SWGR-USS-15","2025-11-13","2025-11-17","16","UNO3A > 05 > 07 > 01 > 2 > 9 > 1 > 2","EYD1 USS Yard",""
"CX-10598","MYD1-PDC-CUB-1 L2 Yellow Tag","2025-11-14","2025-11-14","0","UNO3A > 06 > 01 > 4 > 5 > 2 > 2","MYD1 MCP",""
"CX-10599","MYD1-PDC-CUB-2 L2 Yellow Tag","2025-11-14","2025-11-14","0","UNO3A > 06 > 01 > 4 > 5 > 2 > 2","MYD1 MCP",""
"CX-10124","Z1-PCW Flush #1-MCP-1/-2 & DCH1 West Half","2025-11-16","2025-12-09","120","UNO3A > 06 > 01 > 4","DCH1",""
"CX-10230","MYD1-MUPT Building Fiber Complete (Includes MAC patching to/from Nun) & NUN to NUN","2025-11-16","2025-11-21","40","UNO3A > 06 > 01 > 4 > 5","MYD1 MCP",""
"CN-F-Z02.DCH.S29.1-550.0003","Install Branch Hangers in Area 1-550-Zone 2 DCH","2025-11-16","2025-11-21","40","UNO3A > 05 > 06 > 3 > 3 > 1 > 6","Zone 2 Conveyance",""
"CN-F-Z02.DCH.S29.1-550.0004","Install Systems Hangers in Area 1-550-Zone 2 DCH","2025-11-16","2025-11-21","40","UNO3A > 05 > 06 > 3 > 3 > 1 > 6","Zone 2 Conveyance",""
"CN-F-Z02.DCH.S29.1-550.0016","Install & Tie-In Grounding Bus Bar in 1-550 North Perim 1,2,3,4 (DCH2 North)","2025-11-16","2025-11-18","16","UNO3A > 05 > 06 > 3 > 3 > 1 > 6","DCH2","Concrete Rebar"
"CX-F-Z01.MYD.S24.L2.1811","L2 QC Electrical Install-MY05-PDC-CUB-1","2025-11-16","2025-11-18","16","UNO3A > 05 > 08 > 1 > 9 > 2 > 2","MYD1 MCP","Mechanical Yard Equipment Placement"
"CX-F-Z01.MYD.S24.L2.1812","L2 QC Electrical Install-MCP1-Chiller","2025-11-16","2025-11-18","16","UNO3A > 05 > 08 > 1 > 9 > 2 > 2","MYD1 MCP","Mechanical Yard Equipment Placement"
"CX-F-Z01.MYD.S21.L2.1816","L2 QC Electrical Install-MY05-PDC-CUB-2","2025-11-16","2025-11-18","16","UNO3A > 05 > 08 > 1 > 9 > 2 > 2","MYD1 MCP","Mechanical Yard Equipment Placement"
"CX-F-Z01.MYD.S24.L2.1817","L2 QC Electrical Install-MCP2-Chiller","2025-11-16","2025-11-18","16","UNO3A > 05 > 08 > 1 > 9 > 2 > 2","MYD1 MCP","Mechanical Yard Equipment Placement"
"CX-F-Z01.MYD.S21.L2.1820","L2 QC Electrical Install-MY05-XFMR-USS-CUB-4","2025-11-16","2025-11-18","16","UNO3A > 05 > 08 > 1 > 9 > 2 > 2","EYD1 USS Yard","Mechanical Yard Equipment Placement"
"CX-F-Z01.MYD.S21.L2.1825","L2 QC Electrical Install-MY05-XFMR-USS-CUB-6","2025-11-16","2025-11-18","16","UNO3A > 05 > 08 > 1 > 9 > 2 > 2","EYD1 USS Yard","Mechanical Yard Equipment Placement"
"CX-F-Z01.MYD.S24.L2.1832","L2 QC Electrical Install-ATS-MUP-01","2025-11-16","2025-11-18","16","UNO3A > 05 > 08 > 1 > 9 > 2 > 2","MYD1 MCP","Mechanical Yard Equipment Placement"
"CX-F-Z01.MYD.S21.L2.1839","L2 QC Electrical Install-MY05-PNL-RP-A","2025-11-16","2025-11-18","16","UNO3A > 05 > 08 > 1 > 9 > 2 > 2","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z02.EYD.S18.HA39.44.0001","Install Cable Tray from Zone 2 USS 1-4 to Rows 39-44","2025-11-16","2025-11-19","24","UNO3A > 05 > 07 > 02 > 2 > 10 > 1 > 2","Zone 2 Conveyance","Electrical Yard Equipment Conduit"
"CN-F-Z02.EYD.S17.EYD.0006","Install Cable Tray at Z2 CT-MV-GPS-SSSB","2025-11-16","2025-11-21","40","UNO3A > 05 > 07 > 02 > 2 > FTIS14 Zone 2 > 6 > 1","Zone 2 Conveyance","Electrical Yard Equipment Conduit"
"CN-F-Z02.EYD.S17.EYD.0012","Install Cable Tray at Z2 CT-LV-EHOUSE-480","2025-11-16","2025-11-21","40","UNO3A > 05 > 07 > 02 > 2 > FTIS14 Zone 2 > 6 > 1","Zone 2 Conveyance","Electrical Yard Equipment Conduit"
"CN-F-Z01.MYD.S24.MYD.0002","Install Cable Tray at Z1 MYD USS-04","2025-11-16","2025-12-02","80","UNO3A > 05 > 08 > 1 > 9 > 2","EYD1 USS Yard","Electrical Yard Equipment Conduit"
"CN-F-Z01.MYD.S24.MYD.0003","Install Cable Tray at Z1 MYD USS-06","2025-11-16","2025-12-02","80","UNO3A > 05 > 08 > 1 > 9 > 2","EYD1 USS Yard","Electrical Yard Equipment Conduit"
"CN-F-Z01.MYD.S29.MYD.0004","Tie Grounding Ring to Foundations in Area Zone 1 MYD Booster Pump Equip","2025-11-16","2025-11-16","0","UNO3A > 05 > 08 > 1 > 9 > 2","Zone 1 Conveyance","Booster Pump System Installation"
"CN-F-Z02.DCH.S36.TEQP.004","Place,Anchor,Fit-Out & Ground IDF 1.17 in Zone 2 DCH North","2025-11-16","2025-11-18","16","UNO3A > 05 > 09 > 2 > 3","Zone 2 Conveyance",""
"CN-F-Z02.EYD.S36.ISPF.005","Pull,Term & Test Fiber from SE to SFE-EYD-14 PIDS","2025-11-16","2025-11-19","24","UNO3A > 05 > 09 > 2 > 2","EYD1 USS Yard","Electrical Yard Equipment Placement"
"CN-F-Z02.EYD.S36.ISPF.007","Pull,Term & Test Short Route Backbone Fiber from SSNR to NUN 1.32","2025-11-16","2025-11-19","24","UNO3A > 05 > 09 > 2 > 2","EYD1 USS Yard","Electrical Yard Equipment Placement"
"CN-F-Z02.EYD.S36.ISPF.008","Pull,Term & Test Short Route Backbone Fiber from SSNR to NUN 1.9","2025-11-16","2025-11-19","24","UNO3A > 05 > 09 > 2 > 2","EYD1 USS Yard","Electrical Yard Equipment Placement"
"CN-F-Z02.EYD.S36.ISPF.009","Pull,Term & Test Short Route Backbone Fiber from SSNR to NUN 1.33","2025-11-16","2025-11-19","24","UNO3A > 05 > 09 > 2 > 2","EYD1 USS Yard","Electrical Yard Equipment Placement"
"CN-F-Z01.EYD.S14.PRN.009","Pull & Port PRN Fiber from EY05-GPS to EY05-GEN-9","2025-11-16","2025-11-17","8","UNO3A > 05 > 07 > 01 > 2 > FTIS14 Zone 1 > 18 > 4","Zone 1 Conveyance","Generator Placement"
"CN-F-Z02.DCH.S27.MOD.024","Interconnect Zone 2 DCH West Perimeter Conveyance Modules","2025-11-16","2025-11-21","40","UNO3A > 05 > 06 > 3 > 3 > 1 > 1","Zone 2 Conveyance","Conveyance"
"CN-F-Z02.DCH.S27.MOD.034","Install Zone 2 DCH East Perimeter Raceway Modules","2025-11-16","2025-11-21","40","UNO3A > 05 > 06 > 3 > 3 > 1 > 1","Zone 2 Conveyance","Electrical Yard Equipment Conduit"
"CN-F-Z02.EYD.USS.05-8","EYD Zone 2 USS 05-08 Install Trestle Steel","2025-11-16","2025-11-21","40","UNO3A > 05 > 07 > 02 > 2 > 10 > 1 > 2","Zone 2 Conveyance","Structural Steel"
"719317330","Concrete Pour Floor-FIRE PUMPHOUSE,BUILDOUT","2025-11-16","2025-11-18","16","UNO3A > 05 > 08 > 1 > 6 > 4","Fire Pump House","Booster Pump System Installation"
"719317637","Roof Penetration-FIRE PUMPHOUSE,BUILDOUT","2025-11-16","2025-11-17","8","UNO3A > 05 > 08 > 1 > 6 > 4","Fire Pump House","Booster Pump System Installation"
"998296873","DCH1-Restroom 1-513-Prime,1st,& Final Coat Paint","2025-11-16","2025-11-19","24","UNO3A > 05 > 06 > 2 > 3 > 3","DCH1",""
"CON-1161","BMS-DCH1-Leak Detection-Pull Wire-South West","2025-11-16","2025-11-21","40","UNO3A > 05 > 06 > 4 > 2","DCH1",""
"CON-1361","PMS-DCH1-Shiraz Bus Plugs-Pull Wire @ SPD4","2025-11-16","2025-11-21","40","UNO3A > 05 > 06 > 4 > 1","DCH1",""
"CON-BB-5165","EYD1-S14 Gen to GPS Terms & Torques Group 1","2025-11-16","2025-11-19","24","UNO3A > 05 > 07 > 01 > 1 > 2","EYD1 Gen Yard","Generator Placement"
"CN-F-Z01.DCH.S29.DCH.2","DCH1-Complete Grounding","2025-11-16","2025-11-21","40","UNO3A > 05 > 06 > 2 > 1 > 12","DCH1",""
"998304023","CTB/MUP/PCS-Pull Controls Wire - MCP01 to MUP","2025-11-16","2025-11-18","16","UNO3A > 05 > 08 > 1 > 6 > 6","MYD1 MCP",""
"998308063","MCP-4-Insulate S25 Piping","2025-11-16","2025-11-20","32","UNO3A > 05 > 08 > 1 > 4","MYD1 MCP",""
"998308413","MCP-6-Install Cooling Tower Drainage Piping","2025-11-16","2025-11-26","64","UNO3A > 05 > 08 > 1 > 5","MYD1 MCP",""
"998308583","MCP-6-CDW Piping Head Test","2025-11-16","2025-11-21","40","UNO3A > 05 > 08 > 1 > 5","MYD1 MCP",""
"CX-11804","EYD1 SSS-B BMS/PMS Points Verification","2025-11-16","2025-11-18","16","UNO3A > 06 > 01 > 2 > 1 > 1 > 1","EYD1 Gen Yard",""
"CX-11974","EYD1 BMS/PMS Startup config RMU USS XMFR Ring 7 (18-20)","2025-11-16","2025-11-19","24","UNO3A > 06 > 01 > 2 > 1 > 1 > 2","EYD1 Gen Yard",""
"CX-11994","EYD1 BMS/PMS Startup config RMU USS XMFR Ring 8 (21-23)","2025-11-16","2025-11-19","24","UNO3A > 06 > 01 > 2 > 1 > 1 > 2","EYD1 Gen Yard",""
"CX-12014","EYD1 BMS/PMS Startup config RMU USS XMFR Ring 9 (24-26)","2025-11-16","2025-11-19","24","UNO3A > 06 > 01 > 2 > 1 > 1 > 2","EYD1 Gen Yard",""
"CN-F-Z01.DCH.S39.MDA-2.0001","Install VESDA Panel for Inside Hot Aisle Loop MDA HA S-2 in Room 1-500-Zone 1 DCH","2025-11-17","2025-11-19","16","UNO3A > 05 > 06 > 2 > 1 > 11","Zone 1 Conveyance",""
"CN-F-Z01.DCH.S39.HA-03.0001","Install VESDA Panel for Inside Hot Aisle Loop SVH HA S-3 in Room 1-500-Zone 1 DCH","2025-11-17","2025-11-19","16","UNO3A > 05 > 06 > 2 > 1 > 11","Zone 1 Conveyance",""
"CN-F-Z01.DCH.S39.HA-03.0002","Install VESDA Panel for Inside Hot Aisle Loop SVH HA N-3 in Room 1-500-Zone 1 DCH","2025-11-17","2025-11-19","16","UNO3A > 05 > 06 > 2 > 1 > 11","Zone 1 Conveyance",""
"CN-F-Z01.MYD.S24.MCP1.1757","MYD1-Pull,Term,Test & Torque Feeder from MCP-01-BDC to MCP-01-HT TRACE CAB","2025-11-17","2025-11-20","24","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 3","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S24.MCP2.1760","MYD1-Pull,Term,Test & Torque Feeder from MCP-02-BDC to MCP-02-HT TRACE CAB","2025-11-17","2025-11-20","24","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 3","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S24.MCP4.1763","MYD1-Pull,Term,Test & Torque Feeder from MCP-04-BDC to MCP-04-HT TRACE CAB","2025-11-17","2025-11-20","24","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 3","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S24.MCP6.1766","MYD1-Pull,Term,Test & Torque Feeder from MCP-06-BDC to MCP-06-HT TRACE CAB","2025-11-17","2025-11-20","24","UNO3A > 05 > 08 > 1 > 9 > 2 > 1 > 3","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z02.EYD.S36.TEQP.002","Place,Anchor,Fit-Out & Ground SFE-EYD-05","2025-11-17","2025-11-19","16","UNO3A > 05 > 09 > 2 > 2","EYD2 USS Yard","Electrical Yard Equipment Placement"
"CN-F-Z01.MYD.S36.TEQP.006","Place,Anchor,Fit-Out & Ground SFE-MYD-01","2025-11-17","2025-11-19","16","UNO3A > 05 > 09 > 1 > 1","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z02.MYD.S36.TEQP.004","Place,Anchor,Fit-Out & Ground SFE-MYD-02","2025-11-17","2025-11-19","16","UNO3A > 05 > 09 > 2 > 1","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z02.MYD.S36.TEQP.005","Place,Anchor,Fit-Out & Ground SFE-MYD-03","2025-11-17","2025-11-19","16","UNO3A > 05 > 09 > 2 > 1","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z01.EYD.S36.ISPF.004","Pull,Term & Test Fiber from SE to SFE-EYD-06","2025-11-17","2025-11-20","24","UNO3A > 05 > 09 > 1 > 2","EYD1 USS Yard","Electrical Yard Equipment Placement"
